"id","state_id","name","created_at","updated_at"
82906,1356,"Kinalaglagan",,
82910,1356,"Kinatakutan",,
82971,1356,"Lacdayan",,
82984,1356,"Laiya",,
82991,1356,"Lalig",,
83036,1356,"Lapolapo",,
83051,1356,"Laurel",,
83063,1356,"Lemery",,
83073,1356,"Lian",,
83082,1356,"Libato",,
83109,1356,"Lilio",,
83146,1356,"Lipa City",,
83147,1356,"Lipahan",,
83158,1356,"Lobo",,
83173,1356,"Looc",,
83177,1356,"Lopez",,
83185,1356,"Los Baños",,
83198,1356,"Lucban",,
83201,1356,"Lucena",,
83204,1356,"Lucsuhin",,
83209,1356,"Luisiana",,
83212,1356,"Luksuhin",,
83217,1356,"Lumbang",,
83218,1356,"Lumbangan",,
83225,1356,"Lumil",,
83241,1356,"Luntal",,
83248,1356,"Lusacan",,
83275,1356,"Mabini",,
83284,1356,"Mabitac",,
83289,1356,"Mabunga",,
83297,1356,"Macalamcam A",,
83299,1356,"Macalelon",,
83316,1356,"Madulao",,
83322,1356,"Magallanes",,
83331,1356,"Magdalena",,
83345,1356,"Magsaysay",,
83353,1356,"Maguyam",,
83355,1356,"Mahabang Parang",,
83372,1356,"Mainit Norte",,
83374,1356,"Majayjay",,
83380,1356,"Malabag",,
83382,1356,"Malabanan",,
83383,1356,"Malabanban Norte",,
83395,1356,"Malainen Luma",,
83402,1356,"Malanday",,
83407,1356,"Malaruhatan",,
83416,1356,"Malaya",,
83426,1356,"Malicboy",,
83438,1356,"Malinao Ilaya",,
83465,1356,"Malvar",,
83467,1356,"Mamala",,
83469,1356,"Mamatid",,
83512,1356,"Mangas",,
83514,1356,"Mangero",,
83516,1356,"Manggahan",,
83555,1356,"Mapulo",,
83556,1356,"Mapulot",,
83560,1356,"Maragondon",,
83564,1356,"Marao",,
83594,1356,"Masalukot Uno",,
83596,1356,"Masapang",,
83599,1356,"Masaya",,
83611,1356,"Mataas Na Kahoy",,
83614,1356,"Matagbak",,
83615,1356,"Matala",,
83623,1356,"Mataywanac",,
83628,1356,"Matingain",,
83635,1356,"Mauban",,
83637,1356,"Maugat West",,
83639,1356,"Maulawin",,
83658,1356,"Mendez-Nuñez",,
83706,1356,"Montecillo",,
83713,1356,"Morong",,
83718,1356,"Mozon",,
83721,1356,"Mulanay",,
83722,1356,"Mulauin",,
83745,1356,"Nagcarlan",,
83757,1356,"Naic",,
83784,1356,"Nasugbu",,
83796,1356,"Navotas",,
83824,1356,"Noveleta",,
83871,1356,"Paagahan",,
83882,1356,"Padre Burgos",,
83883,1356,"Padre Garcia",,
83885,1356,"Paete",,
83893,1356,"Pagbilao",,
83898,1356,"Pagsañgahan",,
83897,1356,"Pagsanjan",,
83900,1356,"Paiisa",,
83906,1356,"Pakil",,
83909,1356,"Palahanan Uno",,
83913,1356,"Palangue",,
83972,1356,"Pangao",,
83978,1356,"Pangil",,
83987,1356,"Panikihan",,
83996,1356,"Pansol",,
83997,1356,"Pansoy",,
84002,1356,"Pantay Na Matanda",,
84003,1356,"Pantijan No 2",,
84007,1356,"Panukulan",,
84014,1356,"Paradahan",,
84033,1356,"Pasong Kawayan Primero",,
84038,1356,"Patabog",,
84046,1356,"Patnanungan",,
84055,1356,"Patuto",,
84068,1356,"Payapa",,
84074,1356,"Perez",,
84088,1356,"Pila",,
84099,1356,"Pililla",,
84102,1356,"Pinagsibaan",,
84116,1356,"Pinugay",,
84120,1356,"Pitogo",,
84130,1356,"Plaridel",,
84138,1356,"Poctol",,
84145,1356,"Polillo",,
84176,1356,"Prinza",,
84177,1356,"Progreso",,
84191,1356,"Province of Batangas",,
84201,1356,"Province of Cavite",,
84215,1356,"Province of Laguna",,
84234,1356,"Province of Quezon",,
84236,1356,"Province of Rizal",,
84262,1356,"Pulangbato",,
84264,1356,"Pulo",,
84268,1356,"Pulong Santa Cruz",,
84279,1356,"Punta",,
84290,1356,"Puting Kahoy",,
84291,1356,"Putingkahoy",,
84293,1356,"Putol",,
84295,1356,"Quezon",,
84305,1356,"Quilo-quilo",,
84313,1356,"Quipot",,
84316,1356,"Quisao",,
84331,1356,"Real",,
84348,1356,"Rizal",,
84350,1356,"Rodriguez",,
84357,1356,"Rosario",,
84369,1356,"Sabang",,
84431,1356,"Sampaloc",,
84435,1356,"Sampiro",,
84443,1356,"San Andres",,
84447,1356,"San Antonio",,
84459,1356,"San Carlos",,
84462,1356,"San Celestio",,
84465,1356,"San Diego",,
84484,1356,"San Francisco",,
84494,1356,"San Gregorio",,
84501,1356,"San Isidro",,
84509,1356,"San Joaquin",,
84520,1356,"San Jose",,
84528,1356,"San Juan",,
84540,1356,"San Luis",,
84555,1356,"San Mateo",,
84564,1356,"San Miguel",,
84569,1356,"San Narciso",,
84571,1356,"San Nicolas",,
84575,1356,"San Pablo",,
84578,1356,"San Pascual",,
84586,1356,"San Pedro",,
84590,1356,"San Pedro One",,
84596,1356,"San Rafael",,
84624,1356,"San Vicente",,
84647,1356,"Santa Catalina",,
84650,1356,"Santa Catalina Norte",,
84651,1356,"Santa Catalina Sur",,
84652,1356,"Santa Cecilia",,
84653,1356,"Santa Clara",,
84659,1356,"Santa Cruz",,
84677,1356,"Santa Lucia",,
84685,1356,"Santa Maria",,
84698,1356,"Santa Rita Aplaya",,
84699,1356,"Santa Rosa",,
84707,1356,"Santa Teresita",,
84712,1356,"Santiago",,
84716,1356,"Santisimo Rosario",,
84727,1356,"Santo Niño",,
84731,1356,"Santo Tomas",,
84738,1356,"Santor",,
84752,1356,"Sariaya",,
84775,1356,"Sibulan",,
84781,1356,"Sico Uno",,
84792,1356,"Silang",,
84796,1356,"Silongin",,
84809,1356,"Sinala",,
84816,1356,"Siniloan",,
84817,1356,"Sinisian",,
84844,1356,"Solo",,
84855,1356,"Subic",,
84888,1356,"Taal",,
84932,1356,"Tagaytay",,
84933,1356,"Tagbacan Ibaba",,
84942,1356,"Tagkawayan Sabang",,
84958,1356,"Tala",,
84963,1356,"Talaga",,
84965,1356,"Talahib Payap",,
84966,1356,"Talahiban I",,
84967,1356,"Talaibon",,
84976,1356,"Talipan",,
84984,1356,"Talisay",,
85028,1356,"Tanauan",,
85030,1356,"Tanay",,
85044,1356,"Tanza",,
85068,1356,"Tayabas",,
85069,1356,"Tayabas Ibaba",,
85074,1356,"Taysan",,
85077,1356,"Taytay",,
85083,1356,"Taywanak Ilaya",,
85089,1356,"Teresa",,
85091,1356,"Ternate",,
85092,1356,"Tiaong",,
85110,1356,"Tignoan",,
85136,1356,"Tingloy",,
85144,1356,"Tipaz",,
85169,1356,"Toong",,
85176,1356,"Tranca",,
85213,1356,"Tuhian",,
85215,1356,"Tulay",,
85220,1356,"Tumalim",,
85236,1356,"Tuy",,
85260,1356,"Unisan",,
85284,1356,"Victoria",,
85314,1356,"Wawa",,
85323,1356,"Yuni",,
81132,1354,"Aborlan",,
81133,1354,"Abra de Ilog",,
81145,1354,"Adela",,
81156,1354,"Agcogon",,
81173,1354,"Agutaya",,
81181,1354,"Alad",,
81197,1354,"Alcantara",,
81204,1354,"Alemanguan",,
81206,1354,"Algeciras",,
81210,1354,"Alibug",,
81272,1354,"Anilao",,
81295,1354,"Apitong",,
81300,1354,"Apurawan",,
81303,1354,"Araceli",,
81304,1354,"Aramawayan",,
81305,1354,"Aramayuan",,
81333,1354,"Aurora",,
81350,1354,"Babug",,
81362,1354,"Baco",,
81377,1354,"Bacungan",,
81400,1354,"Bagong Sikat",,
81418,1354,"Baheli",,
81429,1354,"Balabac",,
81440,1354,"Balanacan",,
81454,1354,"Balatero",,
81504,1354,"Balugo",,
81545,1354,"Banos",,
81548,1354,"Bansud",,
81564,1354,"Barahan",,
81581,1354,"Barong Barong",,
81617,1354,"Batarasa",,
81620,1354,"Batasan",,
81627,1354,"Bato",,
81669,1354,"Bayuin",,
81728,1354,"Bintacay",,
81752,1354,"Boac",,
81828,1354,"Buenavista",,
81865,1354,"Bulalacao",,
81888,1354,"Buluang",,
81900,1354,"Bunog",,
81913,1354,"Burirao",,
81929,1354,"Buyabod",,
81934,1354,"Cabacao",,
81976,1354,"Cabra",,
81993,1354,"Cagayan",,
81995,1354,"Cagayancillo",,
82002,1354,"Caigangan",,
82004,1354,"Cajidiocan",,
82005,1354,"Cajimos",,
82020,1354,"Calamundingan",,
82029,1354,"Calapan",,
82038,1354,"Calatrava",,
82039,1354,"Calatugas",,
82040,1354,"Calauag",,
82056,1354,"Calintaan",,
82090,1354,"Caminauit",,
82127,1354,"Cantel",,
82131,1354,"Canubing No 2",,
82149,1354,"Caramay",,
82168,1354,"Carmen",,
82185,1354,"Caruray",,
82191,1354,"Casian",,
82230,1354,"Cawayan",,
82271,1354,"Concepcion",,
82278,1354,"Conduaga",,
82289,1354,"Corcuera",,
82295,1354,"Coron",,
82325,1354,"Cuyo",,
82376,1354,"Dapawan",,
82401,1354,"Daykitin",,
82447,1354,"Dobdoban",,
82476,1354,"Dulangan",,
82490,1354,"Dumaran",,
82505,1354,"El Nido",,
82511,1354,"Eraan",,
82516,1354,"España",,
82532,1354,"Estrella",,
82534,1354,"Evangelista",,
82538,1354,"Ferrol",,
82546,1354,"Gabawan",,
82571,1354,"Gasan",,
82603,1354,"Gloria",,
82636,1354,"Guinlo",,
82679,1354,"Harrison",,
82757,1354,"Ipil",,
82759,1354,"Ipilan",,
82761,1354,"Irahuan",,
82762,1354,"Iraray",,
82766,1354,"Irirum",,
82772,1354,"Isugod",,
82938,1354,"La Curva",,
82957,1354,"Labasan",,
82963,1354,"Labog",,
83008,1354,"Lanas",,
83056,1354,"Laylay",,
83071,1354,"Leuteboro",,
83079,1354,"Libas",,
83085,1354,"Libertad",,
83105,1354,"Ligaya",,
83115,1354,"Limanancong",,
83124,1354,"Limon",,
83171,1354,"Looc",,
83192,1354,"Lubang",,
83213,1354,"Lumangbayan",,
83330,1354,"Magbay",,
83334,1354,"Magdiwang",,
83341,1354,"Magsaysay",,
83371,1354,"Mainit",,
83398,1354,"Malamig",,
83424,1354,"Malibago",,
83429,1354,"Maliig",,
83447,1354,"Malitbog",,
83457,1354,"Maluanluan",,
83477,1354,"Mamburao",,
83497,1354,"Manaul",,
83511,1354,"Mangarine",,
83534,1354,"Mansalay",,
83591,1354,"Masaguisi",,
83602,1354,"Masiga",,
83638,1354,"Mauhao",,
83693,1354,"Mogpog",,
83747,1354,"Nagiba",,
83781,1354,"Narra",,
83792,1354,"Naujan",,
83800,1354,"New Agutaya",,
83841,1354,"Odala",,
83844,1354,"Odiong",,
83845,1354,"Odiongan",,
83866,1354,"Osmeña",,
83873,1354,"Paclolo",,
83931,1354,"Paluan",,
83935,1354,"Pambisan",,
83945,1354,"Panacan",,
83948,1354,"Panalingaan",,
83957,1354,"Pancol",,
84072,1354,"Pañgobilian",,
83983,1354,"Pangulayan",,
83988,1354,"Panique",,
83992,1354,"Panitian",,
83993,1354,"Panlaitan",,
84048,1354,"Pato-o",,
84096,1354,"Pili",,
84101,1354,"Pinagsabangan",,
84103,1354,"Pinamalayan",,
84124,1354,"Pitogo",,
84135,1354,"Plaridel",,
84140,1354,"Pola",,
84167,1354,"Port Barton",,
84220,1354,"Province of Marinduque",,
84222,1354,"Province of Mindoro Occidental",,
84223,1354,"Province of Mindoro Oriental",,
84231,1354,"Province of Palawan",,
84237,1354,"Province of Romblon",,
84259,1354,"Puerto Galera",,
84260,1354,"Puerto Princesa",,
84273,1354,"Punang",,
84281,1354,"Punta",,
84300,1354,"Quezon",,
84306,1354,"Quinabigan",,
84329,1354,"Ransang",,
84339,1354,"Rio Tuba",,
84343,1354,"Rizal",,
84352,1354,"Romblon",,
84362,1354,"Roxas",,
84364,1354,"Saaban",,
84370,1354,"Sabang",,
84373,1354,"Sablayan",,
84382,1354,"Sagana",,
84405,1354,"Salcedo",,
84418,1354,"Salvacion",,
84437,1354,"San Agustin",,
84453,1354,"San Aquilino",,
84479,1354,"San Fernando",,
84519,1354,"San Jose",,
84549,1354,"San Mariano",,
84567,1354,"San Miguel",,
84588,1354,"San Pedro",,
84616,1354,"San Teodoro",,
84620,1354,"San Vicente",,
84646,1354,"Santa Brigida",,
84661,1354,"Santa Cruz",,
84670,1354,"Santa Fe",,
84687,1354,"Santa Maria",,
84702,1354,"Santa Teresa",,
84751,1354,"Saraza",,
84834,1354,"Socorro",,
84839,1354,"Sogod",,
84853,1354,"Suba",,
84875,1354,"Sumagui",,
84897,1354,"Tabinay",,
84905,1354,"Tabon",,
84919,1354,"Tacligan",,
84921,1354,"Taclobo",,
84934,1354,"Tagbak",,
84937,1354,"Tagbita",,
84939,1354,"Tagburos",,
84953,1354,"Tagusao",,
85012,1354,"Tambong",,
85024,1354,"Tampayan",,
85034,1354,"Tangal",,
85062,1354,"Tarusan",,
85071,1354,"Tayaman",,
85076,1354,"Taytay",,
85114,1354,"Tigui",,
85116,1354,"Tiguion",,
85117,1354,"Tiguisan",,
85120,1354,"Tilik",,
85137,1354,"Tiniguiban",,
85164,1354,"Tomingad",,
85172,1354,"Torrijos",,
85183,1354,"Tuban",,
85210,1354,"Tugdan",,
85221,1354,"Tumarbong",,
85285,1354,"Victoria",,
85291,1354,"Vigo",,
85313,1354,"Wawa",,
85320,1354,"Yook",,
81177,1310,"Alabel",,
81183,1310,"Alamada",,
81242,1310,"Amas",,
81403,1310,"Bagontapay",,
81407,1310,"Baguer",,
81484,1310,"Baliton",,
81493,1310,"Balogo",,
81516,1310,"Banawa",,
81671,1310,"Bañga",,
81541,1310,"Banisilan",,
81557,1310,"Bantogon",,
81582,1310,"Barongis",,
81595,1310,"Basak",,
81619,1310,"Batasan",,
81638,1310,"Batutitik",,
81639,1310,"Bau",,
81660,1310,"Bayasong",,
81682,1310,"Bialong",,
81748,1310,"Biwang",,
81750,1310,"Blingkong",,
81814,1310,"Buadtasan",,
81816,1310,"Bual",,
81822,1310,"Buawan",,
81823,1310,"Buayan",,
81857,1310,"Bukay Pait",,
81871,1310,"Bulatukan",,
81912,1310,"Burias",,
81919,1310,"Busok",,
82173,1310,"Carmen",,
82179,1310,"Carpenter Hill",,
82239,1310,"Cebuano",,
82260,1310,"Colongulo",,
82263,1310,"Columbio",,
82279,1310,"Conel",,
82303,1310,"Cotabato City",,
82337,1310,"Daguma",,
82342,1310,"Dahay",,
82346,1310,"Daliao",,
82359,1310,"Damawato",,
82372,1310,"Dansuli",,
82424,1310,"Digkilaan",,
82468,1310,"Dualing",,
82473,1310,"Dukay",,
82482,1310,"Dumaguil",,
82496,1310,"Dunguan",,
82520,1310,"Esperanza",,
82565,1310,"Gansing",,
82582,1310,"General Santos",,
82599,1310,"Glad",,
82600,1310,"Glamang",,
82601,1310,"Glan",,
82602,1310,"Glan Peidu",,
82605,1310,"Gocoton",,
82640,1310,"Guinsang-an",,
82725,1310,"Ilaya",,
82727,1310,"Iligan City",,
82773,1310,"Isulan",,
82821,1310,"Kabacan",,
82823,1310,"Kabalen",,
82828,1310,"Kablalan",,
82838,1310,"Kalaisan",,
82839,1310,"Kalamangog",,
82840,1310,"Kalamansig",,
82841,1310,"Kalandagan",,
82857,1310,"Kamanga",,
82870,1310,"Kapatan",,
82871,1310,"Kapaya",,
82872,1310,"Kapingkong",,
82876,1310,"Katangawan",,
82881,1310,"Katubao",,
82891,1310,"Kiamba",,
82899,1310,"Kidapawan",,
82911,1310,"Kipalbig",,
82913,1310,"Kisante",,
82920,1310,"Kiupo",,
82921,1310,"Klinan",,
82924,1310,"Kolumbug",,
82925,1310,"Koronadal",,
82928,1310,"Kudanding",,
82929,1310,"Kulaman",,
82965,1310,"Labu-o",,
82980,1310,"Laguilayan",,
82986,1310,"Lake Sebu",,
82987,1310,"Lala",,
82994,1310,"Lamba",,
82996,1310,"Lambayong",,
82997,1310,"Lambontong",,
82999,1310,"Lamian",,
83004,1310,"Lampari",,
83005,1310,"Lampitak",,
83040,1310,"Lapuz",,
83077,1310,"Libas",,
83089,1310,"Liberty",,
83099,1310,"Libungan",,
83110,1310,"Liliongan",,
83120,1310,"Limbalod",,
83127,1310,"Limulan",,
83132,1310,"Linan",,
83134,1310,"Linao",,
83180,1310,"Lopez Jaena",,
83214,1310,"Lumatil",,
83215,1310,"Lumazal",,
83226,1310,"Lumuyon",,
83227,1310,"Lun Pequeño",,
83238,1310,"Lunen",,
83255,1310,"Maan",,
83259,1310,"Maasim",,
83268,1310,"Mabay",,
83283,1310,"Mabini",,
83339,1310,"Magpet",,
83352,1310,"Maguling",,
83364,1310,"Maibu",,
83368,1310,"Maindang",,
83373,1310,"Maitum",,
83377,1310,"Makilala",,
83399,1310,"Malamote",,
83401,1310,"Malandag",,
83405,1310,"Malapag",,
83406,1310,"Malapatan",,
83408,1310,"Malasila",,
83420,1310,"Malbang",,
83435,1310,"Malinao",,
83440,1310,"Malingao",,
83444,1310,"Malisbeng",,
83449,1310,"Malitubog",,
83456,1310,"Maltana",,
83464,1310,"Maluñgun",,
83468,1310,"Mamali",,
83498,1310,"Manaulanan",,
83508,1310,"Manga",,
83541,1310,"Manuangan",,
83543,1310,"Manuel Roxas",,
83569,1310,"Marbel",,
83577,1310,"Mariano Marcos",,
83616,1310,"Matalam",,
83629,1310,"Matiompong",,
83670,1310,"Midsayap",,
83681,1310,"Minapan",,
83683,1310,"Mindupok",,
83763,1310,"Nalus",,
83804,1310,"New Cebu",,
83806,1310,"New Iloilo",,
83807,1310,"New Lagao",,
83809,1310,"New Panay",,
83820,1310,"Noling",,
83821,1310,"Norala",,
83832,1310,"Nunguan",,
83864,1310,"Osias",,
83872,1310,"Paatan",,
83889,1310,"Pagalungan",,
83891,1310,"Pagangan",,
83923,1310,"Palian",,
83924,1310,"Palimbang",,
83925,1310,"Palkan",,
83933,1310,"Pamantingan",,
83952,1310,"Panay",,
83984,1310,"Pangyan",,
84016,1310,"Paraiso",,
84044,1310,"Patindeguen",,
84073,1310,"Pedtad",,
84086,1310,"Pigcawayan",,
84087,1310,"Pikit",,
84100,1310,"Pimbalayan",,
84149,1310,"Polo",,
84151,1310,"Polomolok",,
84154,1310,"Polonoling",,
84172,1310,"President Quirino",,
84174,1310,"President Roxas",,
84203,1310,"Province of Cotabato",,
84239,1310,"Province of Sarangani",,
84242,1310,"Province of South Cotabato",,
84244,1310,"Province of Sultan Kudarat",,
84269,1310,"Puloypuloy",,
84278,1310,"Punolu",,
84285,1310,"Puricay",,
84319,1310,"Ragandang",,
84351,1310,"Rogongon",,
84360,1310,"Rotonda",,
84378,1310,"Sadsalan",,
84396,1310,"Saguing",,
84410,1310,"Salimbao",,
84416,1310,"Salunayan",,
84423,1310,"Salvador",,
84433,1310,"Sampao",,
84557,1310,"San Miguel",,
84618,1310,"San Vicente",,
84633,1310,"Sangay",,
84723,1310,"Santo Niño",,
84740,1310,"Sapad",,
84747,1310,"Sapu Padidu",,
84798,1310,"Silway 7",,
84818,1310,"Sinolon",,
84869,1310,"Sulit",,
84881,1310,"Surallah",,
84885,1310,"Suyan",,
84923,1310,"Tacurong",,
84950,1310,"Taguisa",,
85001,1310,"Taluya",,
85005,1310,"Tambak",,
85008,1310,"Tambilil",,
85018,1310,"Tamnag",,
85019,1310,"Tamontaka",,
85021,1310,"Tampakan",,
85084,1310,"Tañgo",,
85042,1310,"Tantangan",,
85087,1310,"Telafas",,
85090,1310,"Teresita",,
85125,1310,"Tinagacan",,
85140,1310,"Tinoto",,
85160,1310,"Tomado",,
85175,1310,"Tran",,
85214,1310,"Tuka",,
85218,1310,"Tulunan",,
85232,1310,"Tupi",,
85237,1310,"Tuyan",,
85265,1310,"Upper Klinan",,
85266,1310,"Upper San Mateo",,
85296,1310,"Villamor",,
81213,1362,"Alicia",,
81335,1362,"Aurora",,
81433,1362,"Balagon",,
81572,1362,"Barcelona",,
81635,1362,"Batu",,
81666,1362,"Bayog",,
81732,1362,"Binuatan",,
81781,1362,"Bolong",,
81832,1362,"Buenavista",,
81899,1362,"Bunguiao",,
81928,1362,"Buug",,
81943,1362,"Cabaluay",,
82010,1362,"Calabasa",,
82147,1362,"Caracal",,
82314,1362,"Culianan",,
82322,1362,"Curuan",,
82344,1362,"Dalangin",,
82371,1362,"Danlugan",,
82381,1362,"Dapitan",,
82398,1362,"Dawa-Dawa",,
82408,1362,"Del Monte",,
82420,1362,"Dicayong",,
82430,1362,"Dimataling",,
82442,1362,"Diplahan",,
82443,1362,"Dipolo",,
82444,1362,"Dipolog",,
82445,1362,"Disod",,
82478,1362,"Dulian",,
82485,1362,"Dumalinao",,
82492,1362,"Dumingag",,
82498,1362,"East Migpulao",,
82566,1362,"Ganyangan",,
82615,1362,"Gubaan",,
82634,1362,"Guiniculalay",,
82644,1362,"Guipos",,
82660,1362,"Gutalac",,
82726,1362,"Ilaya",,
82756,1362,"Ipil",,
82763,1362,"Irasan",,
82813,1362,"Josefina",,
82826,1362,"Kabasalan",,
82835,1362,"Kagawasan",,
82844,1362,"Kalawit",,
82849,1362,"Kalian",,
82879,1362,"Katipunan",,
82887,1362,"Kawayan",,
82912,1362,"Kipit",,
82933,1362,"Kumalarang",,
82939,1362,"La Dicha",,
82956,1362,"Labangan",,
82958,1362,"Labason",,
82966,1362,"Labuan",,
83001,1362,"Lamisahan",,
83011,1362,"Landang Laum",,
83012,1362,"Langatian",,
83029,1362,"Laparay",,
83039,1362,"Lapuyan",,
83062,1362,"Legrada",,
83067,1362,"Leon Postigo",,
83113,1362,"Liloy",,
83117,1362,"Limaong",,
83126,1362,"Limpapa",,
83136,1362,"Linay",,
83137,1362,"Lingasan",,
83144,1362,"Lintangan",,
83220,1362,"Lumbayan",,
83224,1362,"Lumbog",,
83288,1362,"Mabuhay",,
83360,1362,"Mahayag",,
83404,1362,"Malangas",,
83417,1362,"Malayal",,
83432,1362,"Malim",,
83505,1362,"Mandih",,
83519,1362,"Mangusu",,
83521,1362,"Manicahan",,
83545,1362,"Manukan",,
83572,1362,"Margos",,
83573,1362,"Margosatubig",,
83661,1362,"Mercedes",,
83669,1362,"Midsalip",,
83695,1362,"Molave",,
83700,1362,"Monching",,
83727,1362,"Muricay",,
83728,1362,"Muti",,
83742,1362,"Naga",,
83851,1362,"Olingan",,
83853,1362,"Olutanga",,
83887,1362,"Pagadian",,
83928,1362,"Palomoc",,
84006,1362,"Panubigan",,
84040,1362,"Patawag",,
84066,1362,"Payao",,
84123,1362,"Pitogo",,
84142,1362,"Polanco",,
84159,1362,"Ponot",,
84180,1362,"Province of  Zamboanga del Sur",,
84252,1362,"Province of Zamboanga del Norte",,
84251,1362,"Province of Zamboanga Sibugay",,
84310,1362,"Quinipot",,
84324,1362,"Ramon Magsaysay",,
84328,1362,"Rancheria Payau",,
84334,1362,"Recodo",,
84349,1362,"Robonkon",,
84379,1362,"Sagacad",,
84415,1362,"Salug",,
84563,1362,"San Miguel",,
84576,1362,"San Pablo",,
84631,1362,"Sangali",,
84759,1362,"Seres",,
84760,1362,"Sergio Osmeña Sr",,
84763,1362,"Siari",,
84766,1362,"Siay",,
84767,1362,"Siayan",,
84773,1362,"Sibuco",,
84778,1362,"Sibulao",,
84779,1362,"Sibutao",,
84813,1362,"Sindangan",,
84821,1362,"Sinubong",,
84823,1362,"Siocon",,
84828,1362,"Siraway",,
84876,1362,"Sumalig",,
84896,1362,"Tabina",,
84931,1362,"Tagasilay",,
84951,1362,"Taguitic",,
84959,1362,"Talabaan",,
84986,1362,"Talisayan",,
84999,1362,"Taluksangay",,
85000,1362,"Talusan",,
85014,1362,"Tambulig",,
85025,1362,"Tampilisan",,
85065,1362,"Tawagan",,
85103,1362,"Tigbao",,
85111,1362,"Tigpalay",,
85112,1362,"Tigtabon",,
85113,1362,"Tiguha",,
85122,1362,"Timonan",,
85143,1362,"Tiparak",,
85148,1362,"Titay",,
85159,1362,"Tolosa",,
85202,1362,"Tucuran",,
85227,1362,"Tungawan",,
85308,1362,"Vitali",,
85324,1362,"Zamboanga",,
85788,1634,"Babiak",,
85805,1634,"Baranów",,
85803,1634,"Baranowo",,
85847,1634,"Białośliwie",,
85881,1634,"Blizanów",,
85903,1634,"Bojanowo",,
85904,1634,"Bojanowo Stare",,
85919,1634,"Borek Wielkopolski",,
85934,1634,"Bralin",,
85939,1634,"Brdów",,
85941,1634,"Brenno",,
85944,1634,"Brodnica",,
85952,1634,"Broniszewice",,
85954,1634,"Brudzew",,
85984,1634,"Budzyń",,
85988,1634,"Buk",,
86041,1634,"Chocz",,
86047,1634,"Chodów",,
86046,1634,"Chodzież",,
86063,1634,"Chrzypsko Wielkie",,
86099,1634,"Czajków",,
86102,1634,"Czapury",,
86111,1634,"Czarnków",,
86125,1634,"Czempiń",,
86128,1634,"Czermin",,
86134,1634,"Czerniejewo",,
86143,1634,"Czerwonak",,
86234,1634,"Dąbie",,
86156,1634,"Damasławek",,
86159,1634,"Daszewice",,
86169,1634,"Dobra",,
86178,1634,"Dobrzyca",,
86182,1634,"Dolsk",,
86188,1634,"Dominowo",,
86189,1634,"Dopiewo",,
86191,1634,"Doruchów",,
86194,1634,"Drawsko",,
86208,1634,"Duszniki",,
86304,1634,"Gizałki",,
86313,1634,"Gniezno",,
86328,1634,"Golina",,
86354,1634,"Gołańcz",,
86357,1634,"Gołuchów",,
86340,1634,"Gorzyce Wielkie",,
86347,1634,"Gostyń",,
86369,1634,"Grabów nad Prosną",,
86372,1634,"Granowo",,
86374,1634,"Grodziec",,
86376,1634,"Grodzisk Wielkopolski",,
86394,1634,"Grzegorzew",,
86483,1634,"Jabłonna",,
86496,1634,"Janków Przygodzki",,
86505,1634,"Jaraczewo",,
86509,1634,"Jarocin",,
86522,1634,"Jastrowie",,
86573,1634,"Jutrosin",,
86580,1634,"Kaczory",,
86586,1634,"Kalisz",,
86593,1634,"Kamieniec",,
86622,1634,"Kawęczyn",,
86625,1634,"Kazimierz Biskupi",,
86630,1634,"Kaźmierz",,
86856,1634,"Kępno",,
86641,1634,"Kiszkowo",,
86643,1634,"Kleczew",,
86647,1634,"Kleszczewo",,
86861,1634,"Kłecko",,
86865,1634,"Kłodawa",,
86663,1634,"Kobyla Góra",,
86666,1634,"Kobylin",,
86667,1634,"Kobylnica",,
86740,1634,"Kołaczkowo",,
86745,1634,"Koło",,
86686,1634,"Komorniki",,
86689,1634,"Konary",,
86693,1634,"Konin",,
86851,1634,"Kórnik",,
86752,1634,"Kościan",,
86754,1634,"Kościelec",,
86714,1634,"Kostrzyn",,
86723,1634,"Kotlin",,
86758,1634,"Koźmin Wielkopolski",,
86759,1634,"Koźminek",,
86762,1634,"Krajenka",,
86765,1634,"Kramsk",,
86775,1634,"Kraszewice",,
86779,1634,"Krobia",,
86783,1634,"Krosno",,
86785,1634,"Krotoszyn",,
86806,1634,"Krzemieniewo",,
86814,1634,"Krzykosy",,
86820,1634,"Krzywiń",,
86821,1634,"Krzyż Wielkopolski",,
86829,1634,"Książ Wielkopolski",,
86845,1634,"Kuślin",,
86850,1634,"Kwilcz",,
86976,1634,"Lądek",,
86883,1634,"Leszno",,
86898,1634,"Licheń Stary",,
86910,1634,"Lipka",,
86918,1634,"Lipno",,
86927,1634,"Lisków",,
86933,1634,"Lubasz",,
86956,1634,"Luboń",,
86973,1634,"Lwówek",,
88820,1634,"Łęka Opatowska",,
88781,1634,"Łobżenica",,
88801,1634,"Łubowo",,
86985,1634,"Malanów",,
86992,1634,"Margonin",,
87015,1634,"Miasteczko Krajeńskie",,
87029,1634,"Miedzichowo",,
87061,1634,"Międzychód",,
87034,1634,"Miejska Górka",,
87036,1634,"Mieleszyn",,
87041,1634,"Mieścisko",,
87045,1634,"Mikstat",,
87074,1634,"Miłosław",,
87094,1634,"Mosina",,
87113,1634,"Murowana Goślina",,
87144,1634,"Nekla",,
87151,1634,"Niechanowo",,
87188,1634,"Nowe Miasto nad Wartą",,
87191,1634,"Nowe Skalmierzyce",,
